case_n_substeps,timestep,substep,process,value,n_substeps,sub_dt
20,2,11,diffusion,0.007699999607859934,20,0.05
20,2,11,diffusion_change,1.2635623537066154e-10,20,0.05
20,2,11,uplift,0.008399999607859934,20,0.05
20,2,11,uplift_change,0.0007000000000000001,20,0.05
20,2,11,deposition,0.008399999607859934,20,0.05
20,2,12,diffusion,0.008399999536561743,20,0.05
20,2,12,diffusion_change,1.378431639664779e-10,20,0.05
20,2,12,uplift,0.009099999536561744,20,0.05
20,2,12,uplift_change,0.000700000000000001,20,0.05
20,2,12,deposition,0.009099999536561744,20,0.05
20,2,13,diffusion,0.009099999459322036,20,0.05
20,2,13,diffusion_change,1.493300916949325e-10,20,0.05
20,2,13,uplift,0.009799999459322035,20,0.05
20,2,13,uplift_change,0.000700000000000001,20,0.05
20,2,13,deposition,0.009799999459322035,20,0.05
20,2,14,diffusion,0.009799999376140813,20,0.05
20,2,14,diffusion_change,1.6081702115811058e-10,20,0.05
20,2,14,uplift,0.010499999376140812,20,0.05
20,2,14,uplift_change,0.000700000000000001,20,0.05
20,2,14,deposition,0.010499999376140812,20,0.05
20,2,15,diffusion,0.010499999287018075,20,0.05
20,2,15,diffusion_change,1.723039488865652e-10,20,0.05
20,2,15,uplift,0.011199999287018075,20,0.05
20,2,15,uplift_change,0.000700000000000001,20,0.05
20,2,15,deposition,0.011199999287018075,20,0.05
20,2,16,diffusion,0.011199999191953821,20,0.05
20,2,16,diffusion_change,1.837908766150198e-10,20,0.05
20,2,16,uplift,0.011899999191953822,20,0.05
20,2,16,uplift_change,0.000700000000000001,20,0.05
20,2,16,deposition,0.011899999191953822,20,0.05
20,2,17,diffusion,0.011899999090948054,20,0.05
20,2,17,diffusion_change,1.9527780434347441e-10,20,0.05
20,2,17,uplift,0.012599999090948055,20,0.05
20,2,17,uplift_change,0.000700000000000001,20,0.05
20,2,17,deposition,0.012599999090948055,20,0.05
20,2,18,diffusion,0.012599998984000773,20,0.05
20,2,18,diffusion_change,2.0676473033720555e-10,20,0.05
20,2,18,uplift,0.013299998984000774,20,0.05
20,2,18,uplift_change,0.000700000000000001,20,0.05
20,2,18,deposition,0.013299998984000774,20,0.05
20,2,19,diffusion,0.013299998871111976,20,0.05
20,2,19,diffusion_change,2.1825165806566016e-10,20,0.05
20,2,19,uplift,0.013999998871111977,20,0.05
20,2,19,uplift_change,0.000700000000000001,20,0.05
20,2,19,deposition,0.013999998871111977,20,0.05
20,3,0,diffusion,0.013999998752281665,20,0.05
20,3,0,diffusion_change,2.297385840593913e-10,20,0.05
20,3,0,uplift,0.014699998752281666,20,0.05
20,3,0,uplift_change,0.000700000000000001,20,0.05
20,3,0,deposition,0.0006999998811696891,20,0.05
20,3,1,diffusion,0.01469999862750984,20,0.05
20,3,1,diffusion_change,2.4122551005312243e-10,20,0.05
20,3,1,uplift,0.01539999862750984,20,0.05
20,3,1,uplift_change,0.000700000000000001,20,0.05
20,3,1,deposition,0.0013999997563978635,20,0.05
20,3,2,diffusion,0.0153999984967965,20,0.05
20,3,2,diffusion_change,2.5271243604685356e-10,20,0.05
20,3,2,uplift,0.0160999984967965,20,0.05
20,3,2,uplift_change,0.000700000000000001,20,0.05
20,3,2,deposition,0.0020999996256845233,20,0.05
20,3,3,diffusion,0.016099998360141646,20,0.05
20,3,3,diffusion_change,2.6419936377530817e-10,20,0.05
20,3,3,uplift,0.016799998360141646,20,0.05
20,3,3,uplift_change,0.0006999999999999992,20,0.05
20,3,3,deposition,0.0027999994890296684,20,0.05
20,3,4,diffusion,0.016799998217545277,20,0.05
20,3,4,diffusion_change,2.7568628629959235e-10,20,0.05
20,3,4,uplift,0.017499998217545276,20,0.05
20,3,4,uplift_change,0.0006999999999999992,20,0.05
20,3,4,deposition,0.003499999346433299,20,0.05
20,3,5,diffusion,0.017499998069007393,20,0.05
20,3,5,diffusion_change,2.871732122933235e-10,20,0.05
20,3,5,uplift,0.018199998069007392,20,0.05
20,3,5,uplift_change,0.0006999999999999992,20,0.05
20,3,5,deposition,0.004199999197895415,20,0.05
20,3,6,diffusion,0.018199997914527994,20,0.05
20,3,6,diffusion_change,2.986601382870546e-10,20,0.05
20,3,6,uplift,0.018899997914527993,20,0.05
20,3,6,uplift_change,0.0006999999999999992,20,0.05
20,3,6,deposition,0.004899999043416016,20,0.05
20,3,7,diffusion,0.01889999775410708,20,0.05
20,3,7,diffusion_change,3.1014706428078576e-10,20,0.05
20,3,7,uplift,0.01959999775410708,20,0.05
20,3,7,uplift_change,0.0006999999999999992,20,0.05
20,3,7,deposition,0.0055999988829951025,20,0.05
20,3,8,diffusion,0.019599997587744653,20,0.05
20,3,8,diffusion_change,3.2163398680506994e-10,20,0.05
20,3,8,uplift,0.020299997587744652,20,0.05
20,3,8,uplift_change,0.0006999999999999992,20,0.05
20,3,8,deposition,0.0062999987166326744,20,0.05
20,3,9,diffusion,0.02029999741544071,20,0.05
20,3,9,diffusion_change,3.331209093293541e-10,20,0.05
20,3,9,uplift,0.02099999741544071,20,0.05
20,3,9,uplift_change,0.0006999999999999992,20,0.05
20,3,9,deposition,0.006999998544328732,20,0.05
20,3,10,diffusion,0.020999997237195256,20,0.05
20,3,10,diffusion_change,3.4460783532308525e-10,20,0.05
20,3,10,uplift,0.021699997237195255,20,0.05
20,3,10,uplift_change,0.0006999999999999992,20,0.05
20,3,10,deposition,0.007699998366083278,20,0.05
20,3,11,diffusion,0.021699997053008287,20,0.05
20,3,11,diffusion_change,3.5609475784736944e-10,20,0.05
20,3,11,uplift,0.022399997053008287,20,0.05
20,3,11,uplift_change,0.0006999999999999992,20,0.05
20,3,11,deposition,0.00839999818189631,20,0.05
20,3,12,diffusion,0.022399996862879804,20,0.05
20,3,12,diffusion_change,3.675816803716536e-10,20,0.05
20,3,12,uplift,0.023099996862879803,20,0.05
20,3,12,uplift_change,0.0006999999999999992,20,0.05
20,3,12,deposition,0.009099997991767826,20,0.05
20,3,13,diffusion,0.02309999666680981,20,0.05
20,3,13,diffusion_change,3.7906860636538475e-10,20,0.05
20,3,13,uplift,0.02379999666680981,20,0.05
20,3,13,uplift_change,0.0006999999999999992,20,0.05
20,3,13,deposition,0.009799997795697832,20,0.05
20,3,14,diffusion,0.0237999964647983,20,0.05
20,3,14,diffusion_change,3.9055552888966893e-10,20,0.05
20,3,14,uplift,0.0244999964647983,20,0.05
20,3,14,uplift_change,0.0006999999999999992,20,0.05
20,3,14,deposition,0.010499997593686323,20,0.05
20,3,15,diffusion,0.024499996256845277,20,0.05
20,3,15,diffusion_change,4.020424514139531e-10,20,0.05
20,3,15,uplift,0.025199996256845276,20,0.05
20,3,15,uplift_change,0.0006999999999999992,20,0.05
20,3,15,deposition,0.0111999973857333,20,0.05
20,3,16,diffusion,0.025199996042950742,20,0.05
20,3,16,diffusion_change,4.1352937046879035e-10,20,0.05
20,3,16,uplift,0.02589999604295074,20,0.05
20,3,16,uplift_change,0.0006999999999999992,20,0.05
20,3,16,deposition,0.011899997171838764,20,0.05
20,3,17,diffusion,0.025899995823114693,20,0.05
20,3,17,diffusion_change,4.2501629299307453e-10,20,0.05
20,3,17,uplift,0.026599995823114692,20,0.05
20,3,17,uplift_change,0.0006999999999999992,20,0.05
20,3,17,deposition,0.012599996952002715,20,0.05
20,3,18,diffusion,0.02659999559733713,20,0.05
20,3,18,diffusion_change,4.365032155173587e-10,20,0.05
20,3,18,uplift,0.027299995597337128,20,0.05
20,3,18,uplift_change,0.0006999999999999992,20,0.05
20,3,18,deposition,0.013299996726225151,20,0.05
20,3,19,diffusion,0.027299995365618054,20,0.05
20,3,19,diffusion_change,4.479901380416429e-10,20,0.05
20,3,19,uplift,0.027999995365618053,20,0.05
20,3,19,uplift_change,0.0006999999999999992,20,0.05
20,3,19,deposition,0.013999996494506076,20,0.05
20,4,0,diffusion,0.027999995127957464,20,0.05
20,4,0,diffusion_change,4.594770570964801e-10,20,0.05
20,4,0,uplift,0.028699995127957463,20,0.05
20,4,0,uplift_change,0.0006999999999999992,20,0.05
20,4,0,deposition,0.0006999997623394101,20,0.05
20,4,1,diffusion,0.028699994884355363,20,0.05
20,4,1,diffusion_change,4.709639796207643e-10,20,0.05
20,4,1,uplift,0.029399994884355362,20,0.05
20,4,1,uplift_change,0.0006999999999999992,20,0.05
20,4,1,deposition,0.001399999518737309,20,0.05
20,4,2,diffusion,0.02939999463481175,20,0.05
20,4,2,diffusion_change,4.824508986756015e-10,20,0.05
20,4,2,uplift,0.03009999463481175,20,0.05
20,4,2,uplift_change,0.0006999999999999992,20,0.05
20,4,2,deposition,0.002099999269193697,20,0.05
20,4,3,diffusion,0.030099994379326624,20,0.05
20,4,3,diffusion_change,4.939378177304388e-10,20,0.05
20,4,3,uplift,0.030799994379326623,20,0.05
20,4,3,uplift_change,0.0006999999999999992,20,0.05
20,4,3,deposition,0.00279999901370857,20,0.05
20,4,4,diffusion,0.030799994117899986,20,0.05
20,4,4,diffusion_change,5.05424740254723e-10,20,0.05
20,4,4,uplift,0.031499994117899985,20,0.05
20,4,4,uplift_change,0.0006999999999999992,20,0.05
20,4,4,deposition,0.003499998752281932,20,0.05
20,4,5,diffusion,0.031499993850531836,20,0.05
20,4,5,diffusion_change,5.169116593095602e-10,20,0.05
20,4,5,uplift,0.032199993850531836,20,0.05
20,4,5,uplift_change,0.0006999999999999992,20,0.05
20,4,5,deposition,0.004199998484913783,20,0.05
20,4,6,diffusion,0.03219999357722217,20,0.05
20,4,6,diffusion_change,5.283985818338444e-10,20,0.05
20,4,6,uplift,0.03289999357722217,20,0.05
20,4,6,uplift_change,0.0006999999999999992,20,0.05
20,4,6,deposition,0.004899998211604115,20,0.05
20,4,7,diffusion,0.03289999329797099,20,0.05
20,4,7,diffusion_change,5.398854974192346e-10,20,0.05
20,4,7,uplift,0.03359999329797099,20,0.05
20,4,7,uplift_change,0.0006999999999999992,20,0.05
20,4,7,deposition,0.005599997932352937,20,0.05
20,4,8,diffusion,0.0335999930127783,20,0.05
20,4,8,diffusion_change,5.513724199435188e-10,20,0.05
20,4,8,uplift,0.0342999930127783,20,0.05
20,4,8,uplift_change,0.0006999999999999992,20,0.05
20,4,8,deposition,0.006299997647160247,20,0.05
20,4,9,diffusion,0.0342999927216441,20,0.05
20,4,9,diffusion_change,5.628593355289091e-10,20,0.05
20,4,9,uplift,0.0349999927216441,20,0.05
20,4,9,uplift_change,0.0006999999999999992,20,0.05
20,4,9,deposition,0.006999997356026046,20,0.05
20,4,10,diffusion,0.03499999242456839,20,0.05
20,4,10,diffusion_change,5.743462511142994e-10,20,0.05
20,4,10,uplift,0.03569999242456839,20,0.05
20,4,10,uplift_change,0.0006999999999999992,20,0.05
20,4,10,deposition,0.007699997058950334,20,0.05
20,4,11,diffusion,0.035699992121551165,20,0.05
20,4,11,diffusion_change,5.858331736385836e-10,20,0.05
20,4,11,uplift,0.036399992121551164,20,0.05
20,4,11,uplift_change,0.0006999999999999992,20,0.05
20,4,11,deposition,0.008399996755933111,20,0.05
20,4,12,diffusion,0.03639999181259243,20,0.05
20,4,12,diffusion_change,5.973200892239738e-10,20,0.05
20,4,12,uplift,0.03709999181259243,20,0.05
20,4,12,uplift_change,0.0006999999999999992,20,0.05
20,4,12,deposition,0.009099996446974377,20,0.05
20,4,13,diffusion,0.037099991497692185,20,0.05
20,4,13,diffusion_change,6.088070048093641e-10,20,0.05
20,4,13,uplift,0.037799991497692184,20,0.05
20,4,13,uplift_change,0.0006999999999999992,20,0.05
20,4,13,deposition,0.009799996132074131,20,0.05
20,4,14,diffusion,0.03779999117685043,20,0.05
20,4,14,diffusion_change,6.202939203947544e-10,20,0.05
20,4,14,uplift,0.03849999117685043,20,0.05
20,4,14,uplift_change,0.0006999999999999992,20,0.05
20,4,14,deposition,0.010499995811232374,20,0.05
20,4,15,diffusion,0.03849999085006716,20,0.05
20,4,15,diffusion_change,6.317808429190386e-10,20,0.05
20,4,15,uplift,0.03919999085006716,20,0.05
20,4,15,uplift_change,0.0006999999999999992,20,0.05
20,4,15,deposition,0.011199995484449107,20,0.05
20,4,16,diffusion,0.039199990517342374,20,0.05
20,4,16,diffusion_change,6.432677585044289e-10,20,0.05
20,4,16,uplift,0.039899990517342374,20,0.05
20,4,16,uplift_change,0.0006999999999999992,20,0.05
20,4,16,deposition,0.01189999515172432,20,0.05
20,4,17,diffusion,0.03989999017867608,20,0.05
20,4,17,diffusion_change,6.547546740898191e-10,20,0.05
20,4,17,uplift,0.040599990178676076,20,0.05
20,4,17,uplift_change,0.0006999999999999992,20,0.05
20,4,17,deposition,0.012599994813058023,20,0.05
20,4,18,diffusion,0.04059998983406827,20,0.05
20,4,18,diffusion_change,6.662415896752094e-10,20,0.05
20,4,18,uplift,0.04129998983406827,20,0.05
20,4,18,uplift_change,0.0006999999999999992,20,0.05
20,4,18,deposition,0.013299994468450215,20,0.05
20,4,19,diffusion,0.04129998948351895,20,0.05
20,4,19,diffusion_change,6.777285052605997e-10,20,0.05
20,4,19,uplift,0.04199998948351895,20,0.05
20,4,19,uplift_change,0.0006999999999999992,20,0.05
20,4,19,deposition,0.013999994117900896,20,0.05
3,2,0,diffusion,0.0,3,0.3333333333333333
3,2,0,diffusion_change,0.0,3,0.3333333333333333
3,2,0,uplift,0.004666666666666666,3,0.3333333333333333
3,2,0,uplift_change,0.004666666666666666,3,0.3333333333333333
3,2,0,deposition,0.004666666666666666,3,0.3333333333333333
3,2,1,diffusion,0.004666666402599268,3,0.3333333333333333
3,2,1,diffusion_change,5.105303037961084e-10,3,0.3333333333333333
3,2,1,uplift,0.009333333069265934,3,0.3333333333333333
3,2,1,uplift_change,0.004666666666666667,3,0.3333333333333333
3,2,1,deposition,0.009333333069265934,3,0.3333333333333333
3,2,2,diffusion,0.009333332541131164,3,0.3333333333333333
3,2,2,diffusion_change,1.0210605260602135e-09,3,0.3333333333333333
3,2,2,uplift,0.01399999920779783,3,0.3333333333333333
3,2,2,uplift_change,0.004666666666666666,3,0.3333333333333333
3,2,2,deposition,0.01399999920779783,3,0.3333333333333333
3,3,0,diffusion,0.013999998415595715,3,0.3333333333333333
3,3,0,diffusion_change,1.5315906650575917e-09,3,0.3333333333333333
3,3,0,uplift,0.018666665082262383,3,0.3333333333333333
3,3,0,uplift_change,0.004666666666666668,3,0.3333333333333333
3,3,0,deposition,0.004666665874464553,3,0.3333333333333333
3,3,1,diffusion,0.01866666402599295,3,0.3333333333333333
3,3,1,diffusion_change,2.0421207225229665e-09,3,0.3333333333333333
3,3,1,uplift,0.023333330692659617,3,0.3333333333333333
3,3,1,uplift_change,0.004666666666666666,3,0.3333333333333333
3,3,1,deposition,0.009333331484861786,3,0.3333333333333333
3,3,2,diffusion,0.023333329372322895,3,0.3333333333333333
3,3,2,diffusion_change,2.552650698456338e-09,3,0.3333333333333333
3,3,2,uplift,0.02799999603898956,3,0.3333333333333333
3,3,2,uplift_change,0.004666666666666666,3,0.3333333333333333
3,3,2,deposition,0.01399999683119173,3,0.3333333333333333
3,4,0,diffusion,0.027999994454585574,3,0.3333333333333333
3,4,0,diffusion_change,3.0631805945924295e-09,3,0.3333333333333333
3,4,0,uplift,0.032666661121252244,3,0.3333333333333333
3,4,0,uplift_change,0.00466666666666667,3,0.3333333333333333
3,4,0,deposition,0.004666665082262683,3,0.3333333333333333
3,4,1,diffusion,0.03266665927278102,3,0.3333333333333333
3,4,1,diffusion_change,3.573710410931241e-09,3,0.3333333333333333
3,4,1,uplift,0.03733332593944769,3,0.3333333333333333
3,4,1,uplift_change,0.004666666666666666,3,0.3333333333333333
3,4,1,deposition,0.009333329900458126,3,0.3333333333333333
3,4,2,diffusion,0.03733332382690925,3,0.3333333333333333
3,4,2,diffusion_change,4.084240140533879e-09,3,0.3333333333333333
3,4,2,uplift,0.04199999049357592,3,0.3333333333333333
3,4,2,uplift_change,0.004666666666666666,3,0.3333333333333333
3,4,2,deposition,0.013999994454586356,3,0.3333333333333333
30,2,0,diffusion,0.0,30,0.03333333333333333
30,2,0,diffusion_change,0.0,30,0.03333333333333333
30,2,0,uplift,0.00046666666666666666,30,0.03333333333333333
30,2,0,uplift_change,0.00046666666666666666,30,0.03333333333333333
30,2,0,deposition,0.00046666666666666666,30,0.03333333333333333
30,2,1,diffusion,0.0004666666640259927,30,0.03333333333333333
30,2,1,diffusion_change,5.105303061813532e-12,30,0.03333333333333333
30,2,1,uplift,0.0009333333306926594,30,0.03333333333333333
30,2,1,uplift_change,0.0004666666666666667,30,0.03333333333333333
30,2,1,deposition,0.0009333333306926594,30,0.03333333333333333
30,2,2,diffusion,0.0009333333254113115,30,0.03333333333333333
30,2,2,diffusion_change,1.0210606015206847e-11,30,0.03333333333333333
30,2,2,uplift,0.0013999999920779782,30,0.03333333333333333
30,2,2,uplift_change,0.00046666666666666677,30,0.03333333333333333
30,2,2,deposition,0.0013999999920779782,30,0.03333333333333333
30,2,3,diffusion,0.0013999999841559562,30,0.03333333333333333
30,2,3,diffusion_change,1.5315908914390053e-11,30,0.03333333333333333
30,2,3,uplift,0.001866666650822623,30,0.03333333333333333
30,2,3,uplift_change,0.00046666666666666666,30,0.03333333333333333
30,2,3,deposition,0.001866666650822623,30,0.03333333333333333
30,2,4,diffusion,0.0018666666402599272,30,0.03333333333333333
30,2,4,diffusion_change,2.0421211596732824e-11,30,0.03333333333333333
30,2,4,uplift,0.002333333306926594,30,0.03333333333333333
30,2,4,uplift_change,0.0004666666666666669,30,0.03333333333333333
30,2,4,deposition,0.002333333306926594,30,0.03333333333333333
30,2,5,diffusion,0.002333333293723224,30,0.03333333333333333
30,2,5,diffusion_change,2.552651449591603e-11,30,0.03333333333333333
30,2,5,uplift,0.002799999960389891,30,0.03333333333333333
30,2,5,uplift_change,0.0004666666666666669,30,0.03333333333333333
30,2,5,deposition,0.002799999960389891,30,0.03333333333333333
30,2,6,diffusion,0.0027999999445458474,30,0.03333333333333333
30,2,6,diffusion_change,3.063181696141837e-11,30,0.03333333333333333
30,2,6,uplift,0.0032666666112125143,30,0.03333333333333333
30,2,6,uplift_change,0.0004666666666666669,30,0.03333333333333333
30,2,6,deposition,0.0032666666112125143,30,0.03333333333333333
30,2,7,diffusion,0.003266666592727797,30,0.03333333333333333
30,2,7,diffusion_change,3.5737119426920705e-11,30,0.03333333333333333
30,2,7,uplift,0.0037333332593944635,30,0.03333333333333333
30,2,7,uplift_change,0.0004666666666666669,30,0.03333333333333333
30,2,7,deposition,0.0037333332593944635,30,0.03333333333333333
30,2,8,diffusion,0.0037333332382690726,30,0.03333333333333333
30,2,8,diffusion_change,4.084242189242304e-11,30,0.03333333333333333
30,2,8,uplift,0.0041999999049357395,30,0.03333333333333333
30,2,8,uplift_change,0.0004666666666666669,30,0.03333333333333333
30,2,8,deposition,0.0041999999049357395,30,0.03333333333333333
30,2,9,diffusion,0.004199999881169675,30,0.03333333333333333
30,2,9,diffusion_change,4.594772479160625e-11,30,0.03333333333333333
30,2,9,uplift,0.004666666547836341,30,0.03333333333333333
30,2,9,uplift_change,0.00046666666666666645,30,0.03333333333333333
30,2,9,deposition,0.004666666547836341,30,0.03333333333333333
30,2,10,diffusion,0.0046666665214296025,30,0.03333333333333333
30,2,10,diffusion_change,5.105302638974685e-11,30,0.03333333333333333
30,2,10,uplift,0.005133333188096269,30,0.03333333333333333
30,2,10,uplift_change,0.00046666666666666645,30,0.03333333333333333
30,2,10,deposition,0.005133333188096269,30,0.03333333333333333
30,2,11,diffusion,0.005133333159048857,30,0.03333333333333333
30,2,11,diffusion_change,5.6158328855249184e-11,30,0.03333333333333333
30,2,11,uplift,0.005599999825715523,30,0.03333333333333333
30,2,11,uplift_change,0.00046666666666666645,30,0.03333333333333333
30,2,11,deposition,0.005599999825715523,30,0.03333333333333333
30,2,12,diffusion,0.005599999794027437,30,0.03333333333333333
30,2,12,diffusion_change,6.126363132075152e-11,30,0.03333333333333333
30,2,12,uplift,0.006066666460694104,30,0.03333333333333333
30,2,12,uplift_change,0.00046666666666666645,30,0.03333333333333333
30,2,12,deposition,0.006066666460694104,30,0.03333333333333333
30,2,13,diffusion,0.006066666426365344,30,0.03333333333333333
30,2,13,diffusion_change,6.636893291889212e-11,30,0.03333333333333333
30,2,13,uplift,0.006533333093032011,30,0.03333333333333333
30,2,13,uplift_change,0.00046666666666666645,30,0.03333333333333333
30,2,13,deposition,0.006533333093032011,30,0.03333333333333333
30,2,14,diffusion,0.006533333056062577,30,0.03333333333333333
30,2,14,diffusion_change,7.147423538439446e-11,30,0.03333333333333333
30,2,14,uplift,0.0069999997227292434,30,0.03333333333333333
30,2,14,uplift_change,0.00046666666666666645,30,0.03333333333333333
30,2,14,deposition,0.0069999997227292434,30,0.03333333333333333
30,2,15,diffusion,0.006999999683119137,30,0.03333333333333333
30,2,15,diffusion_change,7.657953698253506e-11,30,0.03333333333333333
30,2,15,uplift,0.007466666349785803,30,0.03333333333333333
30,2,15,uplift_change,0.00046666666666666645,30,0.03333333333333333
30,2,15,deposition,0.007466666349785803,30,0.03333333333333333
30,2,16,diffusion,0.007466666307535023,30,0.03333333333333333
30,2,16,diffusion_change,8.168483858067566e-11,30,0.03333333333333333
30,2,16,uplift,0.00793333297420169,30,0.03333333333333333
30,2,16,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,2,16,deposition,0.00793333297420169,30,0.03333333333333333
30,2,17,diffusion,0.007933332929310236,30,0.03333333333333333
30,2,17,diffusion_change,8.679014104617799e-11,30,0.03333333333333333
30,2,17,uplift,0.008399999595976903,30,0.03333333333333333
30,2,17,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,2,17,deposition,0.008399999595976903,30,0.03333333333333333
30,2,18,diffusion,0.008399999548444776,30,0.03333333333333333
30,2,18,diffusion_change,9.189544264431859e-11,30,0.03333333333333333
30,2,18,uplift,0.008866666215111443,30,0.03333333333333333
30,2,18,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,2,18,deposition,0.008866666215111443,30,0.03333333333333333
30,2,19,diffusion,0.008866666164938641,30,0.03333333333333333
30,2,19,diffusion_change,9.700074424245919e-11,30,0.03333333333333333
30,2,19,uplift,0.009333332831605309,30,0.03333333333333333
30,2,19,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,2,19,deposition,0.009333332831605309,30,0.03333333333333333
30,2,20,diffusion,0.009333332778791835,30,0.03333333333333333
30,2,20,diffusion_change,1.0210604584059979e-10,30,0.03333333333333333
30,2,20,uplift,0.009799999445458502,30,0.03333333333333333
30,2,20,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,2,20,deposition,0.009799999445458502,30,0.03333333333333333
30,2,21,diffusion,0.009799999390004354,30,0.03333333333333333
30,2,21,diffusion_change,1.0721134743874039e-10,30,0.03333333333333333
30,2,21,uplift,0.010266666056671021,30,0.03333333333333333
30,2,21,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,2,21,deposition,0.010266666056671021,30,0.03333333333333333
30,2,22,diffusion,0.0102666659985762,30,0.03333333333333333
30,2,22,diffusion_change,1.1231664730215751e-10,30,0.03333333333333333
30,2,22,uplift,0.010733332665242868,30,0.03333333333333333
30,2,22,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,2,22,deposition,0.010733332665242868,30,0.03333333333333333
30,2,23,diffusion,0.010733332604507373,30,0.03333333333333333
30,2,23,diffusion_change,1.174219489002981e-10,30,0.03333333333333333
30,2,23,uplift,0.01119999927117404,30,0.03333333333333333
30,2,23,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,2,23,deposition,0.01119999927117404,30,0.03333333333333333
30,2,24,diffusion,0.011199999207797871,30,0.03333333333333333
30,2,24,diffusion_change,1.225272504984387e-10,30,0.03333333333333333
30,2,24,uplift,0.011666665874464539,30,0.03333333333333333
30,2,24,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,2,24,deposition,0.011666665874464539,30,0.03333333333333333
30,2,25,diffusion,0.011666665808447697,30,0.03333333333333333
30,2,25,diffusion_change,1.276325520965793e-10,30,0.03333333333333333
30,2,25,uplift,0.012133332475114365,30,0.03333333333333333
30,2,25,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,2,25,deposition,0.012133332475114365,30,0.03333333333333333
30,2,26,diffusion,0.01213333240645685,30,0.03333333333333333
30,2,26,diffusion_change,1.3273785195999643e-10,30,0.03333333333333333
30,2,26,uplift,0.012599999073123517,30,0.03333333333333333
30,2,26,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,2,26,deposition,0.012599999073123517,30,0.03333333333333333
30,2,27,diffusion,0.012599999001825329,30,0.03333333333333333
30,2,27,diffusion_change,1.3784315355813703e-10,30,0.03333333333333333
30,2,27,uplift,0.013066665668491996,30,0.03333333333333333
30,2,27,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,2,27,deposition,0.013066665668491996,30,0.03333333333333333
30,2,28,diffusion,0.013066665594553134,30,0.03333333333333333
30,2,28,diffusion_change,1.4294845342155416e-10,30,0.03333333333333333
30,2,28,uplift,0.013533332261219801,30,0.03333333333333333
30,2,28,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,2,28,deposition,0.013533332261219801,30,0.03333333333333333
30,2,29,diffusion,0.013533332184640267,30,0.03333333333333333
30,2,29,diffusion_change,1.4805375501969475e-10,30,0.03333333333333333
30,2,29,uplift,0.013999998851306934,30,0.03333333333333333
30,2,29,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,2,29,deposition,0.013999998851306934,30,0.03333333333333333
30,3,0,diffusion,0.013999998772086726,30,0.03333333333333333
30,3,0,diffusion_change,1.5315905488311188e-10,30,0.03333333333333333
30,3,0,uplift,0.014466665438753393,30,0.03333333333333333
30,3,0,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,3,0,deposition,0.0004666665874464588,30,0.03333333333333333
30,3,1,diffusion,0.014466665356892512,30,0.03333333333333333
30,3,1,diffusion_change,1.5826435648125248e-10,30,0.03333333333333333
30,3,1,uplift,0.01493333202355918,30,0.03333333333333333
30,3,1,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,3,1,deposition,0.0009333331722522452,30,0.03333333333333333
30,3,2,diffusion,0.014933331939057626,30,0.03333333333333333
30,3,2,diffusion_change,1.633696563446696e-10,30,0.03333333333333333
30,3,2,uplift,0.015399998605724293,30,0.03333333333333333
30,3,2,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,3,2,deposition,0.0013999997544173592,30,0.03333333333333333
30,3,3,diffusion,0.015399998518582066,30,0.03333333333333333
30,3,3,diffusion_change,1.6847495620808672e-10,30,0.03333333333333333
30,3,3,uplift,0.01586666518524873,30,0.03333333333333333
30,3,3,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,3,3,deposition,0.0018666663339417973,30,0.03333333333333333
30,3,4,diffusion,0.01586666509546583,30,0.03333333333333333
30,3,4,diffusion_change,1.7358025780622732e-10,30,0.03333333333333333
30,3,4,uplift,0.0163333317621325,30,0.03333333333333333
30,3,4,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,3,4,deposition,0.0023333329108255647,30,0.03333333333333333
30,3,5,diffusion,0.016333331669708927,30,0.03333333333333333
30,3,5,diffusion_change,1.7868555593492097e-10,30,0.03333333333333333
30,3,5,uplift,0.016799998336375594,30,0.03333333333333333
30,3,5,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,3,5,deposition,0.0027999994850686598,30,0.03333333333333333
30,3,6,diffusion,0.016799998241311346,30,0.03333333333333333
30,3,6,diffusion_change,1.8379085753306157e-10,30,0.03333333333333333
30,3,6,uplift,0.017266664907978013,30,0.03333333333333333
30,3,6,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,3,6,deposition,0.003266666056671079,30,0.03333333333333333
30,3,7,diffusion,0.017266664810273093,30,0.03333333333333333
